"State","Condition","Measure Name","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"LA","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","92","","10/01/2013","09/30/2014"
"MA","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","85","","10/01/2013","09/30/2014"
"MD","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","94","","10/01/2013","09/30/2014"
"ME","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","93","","10/01/2013","09/30/2014"
"MI","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","86","","10/01/2013","09/30/2014"
"MN","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","82","","10/01/2013","09/30/2014"
"MO","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","90","","10/01/2013","09/30/2014"
"MP","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"MS","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","87","","10/01/2013","09/30/2014"
"MT","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","96","","10/01/2013","09/30/2014"
"NC","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","87","","10/01/2013","09/30/2014"
"ND","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","77","","10/01/2013","09/30/2014"
"NE","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","94","","10/01/2013","09/30/2014"
"NH","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","80","","10/01/2013","09/30/2014"
"NJ","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","88","","10/01/2013","09/30/2014"
"NM","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","86","","10/01/2013","09/30/2014"
"NV","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","97","","10/01/2013","09/30/2014"
"NY","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","80","","10/01/2013","09/30/2014"
"OH","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","88","","10/01/2013","09/30/2014"
"OK","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","86","","10/01/2013","09/30/2014"
"OR","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","85","","10/01/2013","09/30/2014"
"PA","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","90","","10/01/2013","09/30/2014"
"PR","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","91","","10/01/2013","09/30/2014"
"RI","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","72","","10/01/2013","09/30/2014"
"SC","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","92","","10/01/2013","09/30/2014"
"SD","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","93","","10/01/2013","09/30/2014"
"TN","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","89","","10/01/2013","09/30/2014"
"TX","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","92","","10/01/2013","09/30/2014"
"UT","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","90","","10/01/2013","09/30/2014"
"VA","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","86","","10/01/2013","09/30/2014"
"VI","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","75","","10/01/2013","09/30/2014"
"VT","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","78","","10/01/2013","09/30/2014"
"WA","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","82","","10/01/2013","09/30/2014"
"WI","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","84","","10/01/2013","09/30/2014"
"WV","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","93","","10/01/2013","09/30/2014"
"WY","Blood Clot Prevention and Treatment","Warfarin therapy discharge instructions","VTE_5","95","","10/01/2013","09/30/2014"
"AK","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"AL","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","9","","10/01/2013","09/30/2014"
"AR","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","8","","10/01/2013","09/30/2014"
"AS","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"AZ","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"CA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"CO","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","4","","10/01/2013","09/30/2014"
"CT","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"DC","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"DE","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"FL","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"GA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"GU","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"HI","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"IA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"ID","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","4","","10/01/2013","09/30/2014"
"IL","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"IN","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"KS","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","4","","10/01/2013","09/30/2014"
"KY","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","9","","10/01/2013","09/30/2014"
"LA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"MA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"MD","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","3","","10/01/2013","09/30/2014"
"ME","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","2","","10/01/2013","09/30/2014"
"MI","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"MN","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","8","","10/01/2013","09/30/2014"
"MO","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"MP","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"MS","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","9","","10/01/2013","09/30/2014"
"MT","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","3","","10/01/2013","09/30/2014"
"NC","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"ND","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","3","","10/01/2013","09/30/2014"
"NE","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"NH","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","2","","10/01/2013","09/30/2014"
"NJ","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","8","","10/01/2013","09/30/2014"
"NM","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"NV","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"NY","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"OH","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","4","","10/01/2013","09/30/2014"
"OK","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"OR","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"PA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","4","","10/01/2013","09/30/2014"
"PR","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"RI","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","9","","10/01/2013","09/30/2014"
"SC","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"SD","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","7","","10/01/2013","09/30/2014"
"TN","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","8","","10/01/2013","09/30/2014"
"TX","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"UT","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"VA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","5","","10/01/2013","09/30/2014"
"VI","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"VT","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","11","","10/01/2013","09/30/2014"
"WA","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","4","","10/01/2013","09/30/2014"
"WI","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","6","","10/01/2013","09/30/2014"
"WV","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","9","","10/01/2013","09/30/2014"
"WY","Blood Clot Prevention and Treatment","Incidence of potentially preventable VTE","VTE_6","9","","10/01/2013","09/30/2014"
"AK","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","3","","10/01/2013","09/30/2014"
"AL","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","6","","10/01/2013","09/30/2014"
"AR","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","5","","10/01/2013","09/30/2014"
"AS","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"AZ","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","5","","10/01/2013","09/30/2014"
"CA","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","3","","10/01/2013","09/30/2014"
"CO","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","2","","10/01/2013","09/30/2014"
"CT","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","4","","10/01/2013","09/30/2014"
"DC","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","4","","10/01/2013","09/30/2014"
"DE","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","2","","10/01/2013","09/30/2014"
"FL","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","4","","10/01/2013","09/30/2014"
"GA","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","3","","10/01/2013","09/30/2014"
"GU","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","Not Available","5 - Results are not available for this reporting period.","10/01/2013","09/30/2014"
"HI","Pregnancy and Delivery Care","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","PC_01","5","","10/01/2013","09/30/2014"
