Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"430096","LEWIS AND CLARK SPECIALTY HOSPITAL","OP-26","319","304","0","364","0","119","0","01/01/2013","12/31/2013"
"430097","SANFORD ABERDEEN MEDICAL CENTER","OP-26","153","0","18","343","939","69","87","01/01/2013","12/31/2013"
"431306","PLATTE HEALTH CENTER - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"431315","WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"431318","BOWDLE HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"431320","LEAD - DEADWOOD REGIONAL HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"431321","STURGIS REGIONAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"431322","FALL RIVER HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"431323","CUSTER REGIONAL HOSPITAL - CAH","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"431330","AVERA ST BENEDICT HEALTH CENTER - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"440001","UNICOI COUNTY MEMORIAL HOSPITAL","OP-26","150","24","10","134","315","0","4","01/01/2013","12/31/2013"
"440002","JACKSON-MADISON COUNTY GENERAL HOSPITAL","OP-26","5389","1205","1754","1564","1686","1549","1963","01/01/2013","12/31/2013"
"440003","SUMNER REGIONAL MEDICAL CENTER","OP-26","0","0","0","266","917","0","36","01/01/2013","12/31/2013"
"440006","TRISTAR SKYLINE MEDICAL CENTER","OP-26","2098","27","718","330","84","145","246","01/01/2013","12/31/2013"
"440007","UNITED REGIONAL MEDICAL CENTER","OP-26","231","0","170","1","13","71","0","01/01/2013","12/31/2013"
"440008","HENDERSON COUNTY COMMUNITY HOSPITAL","OP-26","84","214","13","0","8","0","1","01/01/2013","12/31/2013"
"440009","CUMBERLAND MEDICAL CENTER","OP-26","2956","302","351","786","72","225","214","01/01/2013","12/31/2013"
"440010","WAYNE MEDICAL CENTER","OP-26","83","25","49","1","0","0","3","01/01/2013","12/31/2013"
"440011","BLOUNT MEMORIAL HOSPITAL","OP-26","373","0","21","67","10","297","99","01/01/2013","12/31/2013"
"440012","WELLMONT BRISTOL REGIONAL MEDICAL CENTER","OP-26","1454","0","676","570","0","607","510","01/01/2013","12/31/2013"
"440015","UNIVERSITY OF TN MEDICAL CENTER","OP-26","6804","11","1984","2120","2343","1771","2006","01/01/2013","12/31/2013"
"440016","BAPTIST MEMORIAL HOSPITAL HUNTINGDON","OP-26","113","0","7","2","0","18","2","01/01/2013","12/31/2013"
"440017","WELLMONT HOLSTON VALLEY MEDICAL CENTER","OP-26","1534","1","184","1162","96","754","597","01/01/2013","12/31/2013"
"440018","SYCAMORE SHOALS HOSPITAL","OP-26","809","0","19","38","7","119","26","01/01/2013","12/31/2013"
"440020","SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI","OP-26","642","190","11","27","12","47","2","01/01/2013","12/31/2013"
"440025","LAUGHLIN MEMORIAL HOSPITAL, INC","OP-26","4600","1223","873","5778","5914","921","2930","01/01/2013","12/31/2013"
"440029","WILLIAMSON MEDICAL CENTER","OP-26","1038","338","0","1864","573","917","687","01/01/2013","12/31/2013"
"440030","MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION","OP-26","56","1193","12","27","62","40","160","01/01/2013","12/31/2013"
"440031","ROANE MEDICAL CENTER","OP-26","7","455","1","0","9","0","20","01/01/2013","12/31/2013"
"440032","WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL","OP-26","209","145","105","26","9","0","3","01/01/2013","12/31/2013"
"440033","LAFOLLETTE MEDICAL CENTER","OP-26","0","0","0","21","53","0","3","01/01/2013","12/31/2013"
"440034","METHODIST MEDICAL CENTER OF OAK RIDGE","OP-26","197","0","16","246","4687","666","732","01/01/2013","12/31/2013"
"440035","GATEWAY MEDICAL CENTER","OP-26","0","0","0","6","1578","105","233","01/01/2013","12/31/2013"
"440039","VANDERBILT UNIVERSITY HOSPITAL","OP-26","1420","1445","251","5952","4149","5633","1536","01/01/2013","12/31/2013"
"440040","PERRY COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"440046","TRISTAR HORIZON MEDICAL CENTER","OP-26","597","592","64","255","26","106","77","01/01/2013","12/31/2013"
"440048","BAPTIST MEMORIAL HOSPITAL","OP-26","2807","222","10","123","65","758","1001","01/01/2013","12/31/2013"
"440049","METHODIST HEALTHCARE MEMPHIS HOSPITALS","OP-26","2185","234","276","203","240","791","788","01/01/2013","12/31/2013"
"440050","TAKOMA REGIONAL HOSPITAL","OP-26","2118","99","11","67","84","59","73","01/01/2013","12/31/2013"
"440051","MCNAIRY REGIONAL HOSPITAL","OP-26","138","17","62","7","31","9","3","01/01/2013","12/31/2013"
"440053","SAINT THOMAS RUTHERFORD HOSPITAL","OP-26","599","0","34","336","145","328","493","01/01/2013","12/31/2013"
"440056","TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL","OP-26","14","0","1","39","23","0","13","01/01/2013","12/31/2013"
"440057","CLAIBORNE MEDICAL CENTER","OP-26","894","66","0","45","63","22","0","01/01/2013","12/31/2013"
"440058","SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER","OP-26","1548","240","186","536","2704","180","91","01/01/2013","12/31/2013"
"440059","COOKEVILLE REGIONAL MEDICAL CENTER","OP-26","2950","0","33","150","39","444","179","01/01/2013","12/31/2013"
"440060","MILAN GENERAL HOSPITAL","OP-26","527","0","0","5","18","1","7","01/01/2013","12/31/2013"
"440061","VOLUNTEER COMMUNITY HOSPITAL","OP-26","628","0","0","96","8","14","22","01/01/2013","12/31/2013"
"440063","JOHNSON CITY MEDICAL CENTER","OP-26","1274","2","230","1997","1902","129","1279","01/01/2013","12/31/2013"
"440065","NORTHCREST MEDICAL CENTER","OP-26","1199","136","262","262","180","165","132","01/01/2013","12/31/2013"
"440067","LAKEWAY REGIONAL HOSPITAL","OP-26","2567","747","281","33","482","203","27","01/01/2013","12/31/2013"
"440068","STARR REGIONAL MEDICAL CENTER ATHENS ","OP-26","1011","0","105","793","1515","132","70","01/01/2013","12/31/2013"
"440070","DECATUR COUNTY GENERAL HOSPITAL","OP-26","21","139","0","8","29","0","0","01/01/2013","12/31/2013"
"440072","DYERSBURG REGIONAL MEDICAL CENTER","OP-26","1577","225","104","75","18","161","50","01/01/2013","12/31/2013"
"440073","MAURY REGIONAL HOSPITAL","OP-26","3241","359","384","630","6918","1762","930","01/01/2013","12/31/2013"
"440081","LECONTE MEDICAL CENTER","OP-26","37","588","11","51","27","111","88","01/01/2013","12/31/2013"
"440082","SAINT THOMAS WEST HOSPITAL","OP-26","810","234","209","39","9","0","2430","01/01/2013","12/31/2013"
"440083","JAMESTOWN REGIONAL MEDICAL CENTER","OP-26","0","0","1","316","1066","0","12","01/01/2013","12/31/2013"
"440084","SWEETWATER HOSPITAL ASSOCIATION","OP-26","1200","0","281","88","11","11","20","01/01/2013","12/31/2013"
"440091","MEMORIAL HEALTHCARE SYSTEM, INC","OP-26","7622","367","1428","195","539","1564","225","01/01/2013","12/31/2013"
"440102","LINCOLN MEDICAL CENTER","OP-26","308","0","3","84","148","47","25","01/01/2013","12/31/2013"
"440104","ERLANGER MEDICAL CENTER","OP-26","2595","459","54","1473","20","610","304","01/01/2013","12/31/2013"
"440109","HARDIN MEDICAL CENTER","OP-26","609","324","0","157","28","34","1","01/01/2013","12/31/2013"
"440110","FORT LOUDOUN MEDICAL CENTER","OP-26","16","490","3","41","2","1","18","01/01/2013","12/31/2013"
"440111","METRO NASHVILLE GENERAL HOSPITAL","OP-26","1783","92","103","970","690","683","785","01/01/2013","12/31/2013"
"440120","PHYSICIANS REGIONAL MEDICAL CENTER","OP-26","430","0","6954","645","2542","424","1076","01/01/2013","12/31/2013"
"440125","FORT SANDERS REGIONAL MEDICAL CENTER","OP-26","123","0","153","210","5831","814","535","01/01/2013","12/31/2013"
"440130","BAPTIST MEMORIAL HOSPITAL UNION CITY","OP-26","496","0","9","245","516","112","45","01/01/2013","12/31/2013"
"440131","BAPTIST MEMORIAL HOSPITAL TIPTON","OP-26","112","59","55","319","790","52","8","01/01/2013","12/31/2013"
"440132","HENRY COUNTY MEDICAL CENTER","OP-26","1495","0","247","657","561","174","137","01/01/2013","12/31/2013"
"440133","SAINT THOMAS MIDTOWN HOSPITAL","OP-26","1236","0","158","979","5274","1087","911","01/01/2013","12/31/2013"
"440137","HERITAGE MEDICAL CENTER","OP-26","174","0","28","77","4","30","20","01/01/2013","12/31/2013"
"440141","CUMBERLAND RIVER HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"440144","HARTON REGIONAL MEDICAL CENTER","OP-26","20","0","756","358","1389","105","108","01/01/2013","12/31/2013"
"440147","BAPTIST REHABILITATION GERMANTOWN","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"440148","DEKALB COMMUNITY HOSPITAL","OP-26","295","19","0","68","8","44","0","01/01/2013","12/31/2013"
"440150","TRISTAR SUMMIT MEDICAL CENTER","OP-26","1998","0","196","135","54","430","275","01/01/2013","12/31/2013"
"440151","RIVER PARK HOSPITAL","OP-26","1559","583","0","627","0","219","0","01/01/2013","12/31/2013"
"440152","REGIONAL ONE HEALTH","OP-26","181","21","31","211","2375","194","60","01/01/2013","12/31/2013"
"440153","NEWPORT MEDICAL CENTER","OP-26","1","0","0","2","59","0","0","01/01/2013","12/31/2013"
"440156","PARKRIDGE MEDICAL CENTER","OP-26","4925","0","35","1040","64","707","717","01/01/2013","12/31/2013"
"440159","DELTA MEDICAL CENTER","OP-26","96","355","177","277","0","8","124","01/01/2013","12/31/2013"
"440161","TRISTAR CENTENNIAL MEDICAL CENTER","OP-26","8851","310","461","390","142","1045","1082","01/01/2013","12/31/2013"
"440168","METHODIST HEALTHCARE FAYETTE HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"440173","PARKWEST MEDICAL CENTER","OP-26","165","0","140","281","8","1254","1122","01/01/2013","12/31/2013"
"440174","HAYWOOD PARK COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"440175","SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE","OP-26","367","362","170","54","42","15","19","01/01/2013","12/31/2013"
"440176","INDIAN PATH MEDICAL CENTER","OP-26","476","0","415","161","58","511","163","01/01/2013","12/31/2013"
"440180","JELLICO COMMUNITY HOSPITAL","OP-26","455","59","4","129","0","38","105","01/01/2013","12/31/2013"
"440181","BOLIVAR GENERAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"440182","MCKENZIE REGIONAL HOSPITAL","OP-26","409","430","10","0","155","334","2","01/01/2013","12/31/2013"
"440183","ST FRANCIS HOSPITAL","OP-26","498","552","223","543","1013","582","384","01/01/2013","12/31/2013"
"440184","FRANKLIN WOODS COMMUNITY HOSPITAL","OP-26","186","383","3","71","32","1193","39","01/01/2013","12/31/2013"
"440185","SKYRIDGE MEDICAL CENTER","OP-26","3354","7","452","197","77","487","233","01/01/2013","12/31/2013"
"440187","LIVINGSTON REGIONAL HOSPITAL","OP-26","963","0","43","182","1036","33","28","01/01/2013","12/31/2013"
"440189","REGIONAL HOSPITAL OF JACKSON","OP-26","172","611","48","217","15","169","157","01/01/2013","12/31/2013"
"440192","HIGHLANDS MEDICAL CENTER","OP-26","147","0","50","807","186","75","21","01/01/2013","12/31/2013"
"440193","UNIVERSITY MEDICAL CENTER","OP-26","92","0","56","177","390","0","108","01/01/2013","12/31/2013"
"440194","TRISTAR HENDERSONVILLE MEDICAL CENTER","OP-26","4046","0","79","408","82","298","206","01/01/2013","12/31/2013"
"440197","TRISTAR SOUTHERN HILLS MEDICAL CENTER","OP-26","3893","0","218","704","2085","217","137","01/01/2013","12/31/2013"
"440200","STONES RIVER HOSPITAL","OP-26","70","0","0","1","0","5","0","01/01/2013","12/31/2013"
"440218","SAINT THOMAS HOSPITAL FOR SPINAL SURGERY","OP-26","0","0","0","152","0","0","0","01/01/2013","12/31/2013"
"440227","TRISTAR STONECREST MEDICAL CENTER","OP-26","1964","0","174","300","44","356","168","01/01/2013","12/31/2013"
"440228","SAINT FRANCIS BARTLETT MEDICAL CENTER","OP-26","629","0","108","620","1173","220","89","01/01/2013","12/31/2013"
"440231","TRUSTPOINT HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"440232","HOUSTON COUNTY COMMUNITY HOSPITAL","OP-26","14","0","0","0","0","0","0","01/01/2013","12/31/2013"
"441304","JOHNSON COUNTY COMMUNITY HOSPITAL","OP-26","0","0","0","0","14","0","0","01/01/2013","12/31/2013"
"441305","MACON COUNTY GENERAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"441307","RIVERVIEW REGIONAL MEDICAL CENTER","OP-26","316","25","347","235","384","264","161","01/01/2013","12/31/2013"
"441308","MEDICAL CENTER OF MANCHESTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"441309","MARSHALL MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"441310","RHEA MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"441311","TRISTAR ASHLAND CITY MEDICAL CENTER","OP-26","160","0","0","1","0","10","1","01/01/2013","12/31/2013"
"441314","LAUDERDALE COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"441315","COPPER BASIN MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"450002","PROVIDENCE MEMORIAL HOSPITAL","OP-26","1169","1","74","1410","1785","1148","491","01/01/2013","12/31/2013"
"450005","MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL","OP-26","509","0","6","7","8","16","24","01/01/2013","12/31/2013"
"450007","PETERSON REGIONAL MEDICAL CENTER","OP-26","3840","742","2541","760","95","232","234","01/01/2013","12/31/2013"
"450010","UNITED REGIONAL HEALTH CARE SYSTEM","OP-26","1006","0","1","1133","1836","520","333","01/01/2013","12/31/2013"
"450011","ST. JOSEPH REGIONAL HEALTH CENTER","OP-26","1006","32","229","840","1979","451","446","01/01/2013","12/31/2013"
"450015","DALLAS COUNTY HOSPITAL DISTRICT","OP-26","2660","1707","1550","2347","4038","1412","440","01/01/2013","12/31/2013"
"450018","UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON","OP-26","3194","2356","1311","6386","12103","939","1118","01/01/2013","12/31/2013"
"450021","BAYLOR UNIVERSITY MEDICAL CENTER","OP-26","5677","4","39","803","261","438","231","01/01/2013","12/31/2013"
"450023","CITIZENS MEDICAL CENTER","OP-26","1421","0","288","501","1011","379","165","01/01/2013","12/31/2013"
"450024","UNIVERSITY MEDICAL CENTER OF EL PASO","OP-26","2","45","32","630","74","566","2","01/01/2013","12/31/2013"
"450028","VHS BROWNSVILLE HOSPITAL COMPANY, LLC","OP-26","691","973","61","262","2565","157","414","01/01/2013","12/31/2013"
"450029","LAREDO MEDICAL CENTER","OP-26","799","502","69","1554","2779","211","338","01/01/2013","12/31/2013"
"450032","GOOD SHEPHERD MEDICAL CENTER MARSHALL","OP-26","791","77","7","156","1115","55","0","01/01/2013","12/31/2013"
"450033","VALLEY BAPTIST MEDICAL CENTER - HARLINGEN","OP-26","1736","80","331","355","2004","425","887","01/01/2013","12/31/2013"
"450034","CHRISTUS HOSPITAL","OP-26","404","0","149","175","86","135","148","01/01/2013","12/31/2013"
"450035","ST JOSEPH MEDICAL CENTER","OP-26","1992","563","415","430","2458","426","491","01/01/2013","12/31/2013"
"450037","GOOD SHEPHERD MEDICAL CENTER","OP-26","1046","1","1013","975","465","624","630","01/01/2013","12/31/2013"
"450039","JPS HEALTH NETWORK","OP-26","360","3","946","50","482","0","1103","01/01/2013","12/31/2013"
"450040","COVENANT MEDICAL CENTER","OP-26","3457","409","195","628","872","491","1081","01/01/2013","12/31/2013"
"450042","PROVIDENCE HEALTH CENTER","OP-26","1466","691","1912","636","3273","328","914","01/01/2013","12/31/2013"
"450044","U.T. SOUTHWESTERN UNIVERSITY HOSPITAL - ST. PAUL ","OP-26","3857","1248","3214","2001","374","272","1295","01/01/2013","12/31/2013"
"450046","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","OP-26","4414","165","45","3479","3063","1426","2447","01/01/2013","12/31/2013"
"450051","METHODIST DALLAS MEDICAL CENTER","OP-26","2334","194","48","104","56","256","633","01/01/2013","12/31/2013"
"450052","GOODALL WITCHER HOSPITAL","OP-26","98","0","0","20","3","0","0","01/01/2013","12/31/2013"
"450054","SCOTT & WHITE MEMORIAL HOSPITAL","OP-26","6923","6549","9501","12890","3245","4510","5562","01/01/2013","12/31/2013"
"450055","ROLLING PLAINS MEMORIAL HOSPITAL","OP-26","276","33","1","20","36","14","14","01/01/2013","12/31/2013"
"450056","SETON MEDICAL CENTER AUSTIN","OP-26","1501","50","182","601","1369","359","952","01/01/2013","12/31/2013"
"450058","BAPTIST MEDICAL CENTER","OP-26","4283","617","419","4540","5735","906","2388","01/01/2013","12/31/2013"
"450064","TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","OP-26","81","474","46","46","19","81","287","01/01/2013","12/31/2013"
"450068","MEMORIAL HERMANN - TEXAS MEDICAL CENTER","OP-26","4011","18","147","111","186","311","1116","01/01/2013","12/31/2013"
"450072","BRAZOSPORT REGIONAL HEALTH SYSTEM","OP-26","1566","52","2204","2660","2097","464","2114","01/01/2013","12/31/2013"
"450073","COGDELL MEMORIAL HOSPITAL","OP-26","110","161","24","149","4","25","1","01/01/2013","12/31/2013"
"450078","ANSON GENERAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"450079","BAYLOR MEDICAL CENTER AT IRVING","OP-26","828","0","19","203","12","207","67","01/01/2013","12/31/2013"
"450080","TITUS REGIONAL MEDICAL CENTER","OP-26","1810","20","82","1321","1309","635","140","01/01/2013","12/31/2013"
"450082","CHRISTUS SPOHN HOSPITAL BEEVILLE","OP-26","31","0","0","55","293","0","4","01/01/2013","12/31/2013"
"450083","EAST TEXAS MEDICAL CENTER","OP-26","5692","0","5013","1089","11673","977","1645","01/01/2013","12/31/2013"
"450085","GRAHAM REGIONAL MEDICAL CENTER","OP-26","89","0","50","25","3","15","0","01/01/2013","12/31/2013"
