time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-14T09:48:03.700Z,32.837,46.928,14.9,4.5,mb,,,,0.74,us,usc000tfkx,2015-04-10T18:56:33.040Z,"35km WNW of Dehloran, Iran",earthquake
2015-01-14T09:26:49.000Z,-3.65,-80.23,84,3.7,mb,,,,1.12,us,usc000ts8v,2015-04-10T18:56:37.040Z,"16km SSE of Zarumilla, Peru",earthquake
2015-01-14T09:23:50.000Z,53.7471,-164.819,57.6,3.7,mb,,,,0.95,us,usc000tfs9,2015-04-10T18:56:33.040Z,"76km SE of Akutan, Alaska",earthquake
2015-01-14T09:23:28.740Z,-16.6899,-14.4889,10,4.6,mb,,138,23.583,0.88,us,usc000tinr,2015-04-10T18:56:37.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-01-14T08:33:41.050Z,-18.3674,168.1864,9.77,4.5,mb,,77,3.052,1.24,us,usc000tinp,2015-04-10T18:56:37.040Z,"71km SSW of Port-Vila, Vanuatu",earthquake
2015-01-14T08:01:28.530Z,-9.5642,112.9184,45.3,4.3,mb,,88,1.633,1.03,us,usc000tfk9,2015-04-10T18:56:33.040Z,"130km S of Krajan Tambakrejo, Indonesia",earthquake
2015-01-14T07:47:53.400Z,15.506,-92.2099,205.7,4.1,md,,,,0.83,us,usc000tm2j,2015-04-10T18:56:37.040Z,"15km N of Motozintla de Mendoza, Mexico",earthquake
2015-01-14T07:08:18.060Z,-55.5499,-35.3909,15.47,4.5,mb,,122,21.233,0.71,us,usc000tinn,2015-04-10T18:56:37.040Z,"158km SSE of Grytviken, South Georgia and the South Sandwich Islands",earthquake
2015-01-14T06:31:04.530Z,-17.9714,-178.4596,588.39,4.3,mb,,100,3.329,0.9,us,usc000tfjx,2015-04-10T18:56:33.040Z,"286km SE of Lambasa, Fiji",earthquake
2015-01-14T05:29:40.400Z,-22.0898,-175.8554,146.76,4.6,mb,,108,7.177,1.36,us,usc000tfji,2015-04-10T18:56:33.040Z,"119km SW of Vaini, Tonga",earthquake
2015-01-14T05:21:38.830Z,29.3525,103.1991,10,5.3,mb,,43,4.232,0.83,us,usc000tfjg,2015-04-10T18:56:33.040Z,"14km NNW of Shaping, China",earthquake
2015-01-14T05:06:11.190Z,29.3994,130.8098,38.72,4.5,mb,,134,2.125,0.67,us,usc000tinm,2015-04-10T18:56:37.040Z,"149km S of Nishinoomote, Japan",earthquake
2015-01-14T05:04:25.000Z,51.6012,178.4829,85.6,3.3,ml,,,,0.46,us,usc000tfjy,2015-04-10T18:56:33.040Z,"38km S of Little Sitkin Island, Alaska",earthquake
2015-01-14T04:20:45.410Z,39.2113,75.0791,57.03,4.3,mb,,67,3.451,0.73,us,usc000tfj8,2015-04-10T18:56:33.040Z,"82km WSW of Kashi, China",earthquake
2015-01-14T04:16:17.370Z,18.4278,145.2944,461.44,4.3,mb,,114,3.214,0.33,us,usc000tink,2015-04-10T18:56:37.040Z,"54km SW of Agrihan, Northern Mariana Islands",earthquake
2015-01-14T04:14:38.950Z,37.9107,144.6881,35.62,4.6,mb,,99,3.084,0.4,us,usc000tfj1,2015-04-10T18:56:33.040Z,"286km ESE of Kamaishi, Japan",earthquake
2015-01-14T04:10:35.310Z,30.0781,130.5838,77.45,4,mb,,259,1.431,0.24,us,usc000tinj,2015-04-10T18:56:37.040Z,"82km SSW of Nishinoomote, Japan",earthquake
2015-01-14T03:45:52.000Z,36.7276,-98.3125,4.915,3.3,ml,,111,,0.76,us,usc000tfit,2015-04-10T18:56:33.040Z,"4km SE of Cherokee, Oklahoma",earthquake
2015-01-14T03:39:48.970Z,-15.2793,-173.1453,27.52,4.7,mb,,53,1.899,0.87,us,usc000tfis,2015-04-10T18:56:33.040Z,"98km NE of Hihifo, Tonga",earthquake
2015-01-14T03:36:23.000Z,63.026,-150.9517,118.3,3.3,ml,,,,0.52,ak,ak11485842,2015-04-10T18:56:33.040Z,"89km NNW of Talkeetna, Alaska",earthquake
2015-01-14T01:42:36.000Z,36.3318,-97.516,7.158,3.1,ml,,79,,0.52,us,usc000tfhw,2015-04-10T18:56:33.040Z,"20km WNW of Perry, Oklahoma",earthquake
2015-01-14T01:15:39.740Z,26.3767,128.4545,27.53,4.9,mb,,56,0.485,0.96,us,usc000tfhl,2015-04-10T18:56:33.040Z,"53km ESE of Nago, Japan",earthquake
2015-01-14T00:46:27.600Z,36.7537,-97.5552,5,3.1,mb_lg,,65,,0.59,us,usc000tfh9,2015-04-10T18:56:33.040Z,"16km ESE of Medford, Oklahoma",earthquake
2015-01-14T00:40:40.200Z,28.2138,128.2721,49.74,4.6,mb,,87,3.552,1.07,us,usc000tfhf,2015-04-10T18:56:33.040Z,"120km W of Naze, Japan",earthquake
2015-01-14T00:06:42.400Z,35.8085,-97.4146,6.712,3,mb_lg,,68,,0.84,us,usc000tfh3,2015-04-10T18:56:33.040Z,"7km S of Guthrie, Oklahoma",earthquake
2015-01-13T23:07:40.070Z,13.3387,-90.1364,64,4.2,mb,,135,0.945,1.19,us,usc000tfgm,2015-04-10T18:56:32.040Z,"43km SW of Acajutla, El Salvador",earthquake
2015-01-13T22:53:16.460Z,-10.5082,161.5023,111.94,4.5,mb,,104,1.864,0.68,us,usc000tin6,2015-04-10T18:56:37.040Z,"46km W of Kirakira, Solomon Islands",earthquake
2015-01-13T22:48:44.000Z,35.66,27.16,17,4,mb,,,,1.16,us,usc000tfg9,2015-04-10T18:56:32.040Z,"17km NNW of Karpathos, Greece",earthquake
2015-01-13T21:20:25.090Z,27.2237,143.4377,10,4.7,mb,,95,1.123,0.56,us,usc000tfev,2015-04-10T18:56:32.040Z,"122km E of Chichi-shima, Japan",earthquake
2015-01-13T21:17:16.340Z,27.1031,143.5524,10,4.6,mb,,104,1.219,0.45,us,usc000tin1,2015-04-10T18:56:37.040Z,"132km E of Chichi-shima, Japan",earthquake
2015-01-13T21:17:05.640Z,-31.0437,-65.4643,171.82,4.5,mb,,47,2.801,0.7,us,usc000tfeh,2015-04-10T18:56:32.040Z,"37km WNW of San Carlos, Argentina",earthquake
2015-01-13T20:56:49.180Z,-7.6501,127.9753,138.71,4.5,mb,,64,3.309,1.2,us,usc000tin9,2015-04-10T18:56:37.040Z,"283km ENE of Dili, East Timor",earthquake
2015-01-13T20:54:02.260Z,-24.1142,-66.9041,204.14,4.2,mb,,83,2.373,1.11,us,usc000tfdl,2015-04-10T18:56:32.040Z,"60km W of San Antonio de los Cobres, Argentina",earthquake
2015-01-13T20:03:58.210Z,-6.3915,147.0644,45.86,5.2,mb,,16,2.995,0.92,us,usc000tfcj,2015-04-10T18:56:32.040Z,"37km NNE of Lae, Papua New Guinea",earthquake
2015-01-13T19:50:43.900Z,37.276,141.5086,11.93,4,mwr,,125,0.822,0.8,us,usc000tfce,2015-04-10T18:56:32.040Z,"50km ESE of Namie, Japan",earthquake
2015-01-13T19:44:28.240Z,27.3092,143.4529,28.83,4.7,mb,,146,1.149,1.06,us,usc000tin4,2015-04-10T18:56:37.040Z,"125km ENE of Chichi-shima, Japan",earthquake
2015-01-13T19:43:43.990Z,27.2001,143.4252,28.92,4.5,mb,,157,1.11,0.95,us,usc000tin0,2015-04-10T18:56:37.040Z,"120km E of Chichi-shima, Japan",earthquake
2015-01-13T18:03:43.170Z,27.1643,143.5734,25.79,5,mb,,40,1.239,0.83,us,usc000tfar,2015-04-10T18:56:32.040Z,"134km E of Chichi-shima, Japan",earthquake
2015-01-13T17:52:00.700Z,64.6792,-17.271,8.95,4.7,mb,,100,1.743,1.4,us,usc000tfag,2015-04-10T18:56:32.040Z,"109km WNW of Hofn, Iceland",earthquake
2015-01-13T17:47:17.240Z,-28.1975,-178.1742,194.4,5,mb,,88,1.065,1.18,us,usc000tfa7,2015-04-10T18:56:32.040Z,"121km NNW of Raoul Island, New Zealand",earthquake
2015-01-13T17:46:43.590Z,39.3673,142.0208,43.67,4.8,mwr,,108,1.755,0.99,us,usc000tfa5,2015-04-10T18:56:32.040Z,"10km E of Otsuchi, Japan",earthquake
2015-01-13T17:16:17.010Z,-17.6374,-178.2231,605.35,4.4,mb,,136,3.551,0.48,us,usc000timz,2015-04-10T18:56:37.040Z,"288km ESE of Lambasa, Fiji",earthquake
2015-01-13T17:04:11.190Z,40.9357,143.5403,20.19,4.7,mb,,137,1.116,0.97,us,usc000tf9k,2015-04-10T18:56:32.040Z,"179km ENE of Hachinohe, Japan",earthquake
2015-01-13T16:19:38.000Z,-21.918,-68.498,114,4.2,mb,,,,1.18,us,usc000tf7y,2015-04-10T18:56:32.040Z,"75km NE of Calama, Chile",earthquake
2015-01-13T15:33:28.850Z,12.7995,124.701,55.94,4.7,mb,,112,3.884,0.5,us,usc000tf7p,2015-04-10T18:56:32.040Z,"30km NNW of Bugko, Philippines",earthquake
2015-01-13T15:22:37.180Z,17.2877,-97.1469,72.85,4,mb,,80,1.293,0.73,us,usc000tm1y,2015-04-10T18:56:37.040Z,"21km SSE of Asuncion Nochixtlan, Mexico",earthquake
2015-01-13T15:06:39.580Z,-10.5391,123.66,22.38,4.4,mb,,71,0.33,1.42,us,usc000timw,2015-04-10T18:56:37.040Z,"42km SSE of Kupang, Indonesia",earthquake
2015-01-13T15:00:46.580Z,64.4444,-17.9127,10,4.4,mb,,106,1.503,1.46,us,usc000tf7c,2015-04-10T18:56:32.040Z,"126km NNE of Vik, Iceland",earthquake
2015-01-13T14:34:26.000Z,-33.59,-70.33,113,4.5,mb,,,,1.7,us,usc000timu,2015-04-10T18:56:37.040Z,"23km E of Puente Alto, Chile",earthquake
2015-01-13T11:40:01.270Z,-45.5509,167.1196,88.87,4.7,mb,,62,0.089,0.81,us,usc000tf5v,2015-04-10T18:56:31.040Z,"49km WSW of Te Anau, New Zealand",earthquake
2015-01-13T11:19:08.200Z,36.44,22.79,73,4.8,mb,,,,1.57,us,usc000tf5s,2015-04-10T18:56:31.040Z,"33km SSW of Asopos, Greece",earthquake
2015-01-13T11:16:28.230Z,18.2644,-71.3634,10,4.7,mwr,,70,0.717,1.35,us,usc000tf5r,2015-04-10T18:56:31.040Z,"5km WSW of Las Salinas, Dominican Republic",earthquake
2015-01-13T09:59:46.400Z,36.8175,-97.7066,5.5,3.6,mb_lg,,55,,0.72,us,usc000tf5f,2015-04-10T18:56:31.040Z,"2km ENE of Medford, Oklahoma",earthquake
2015-01-13T09:54:03.310Z,41.8921,-119.6342,9.5633,3,ml,6,130.86,0.134,0.1736,nn,nn00476895,2015-04-10T18:56:31.040Z,"67km ESE of Lakeview, Oregon",earthquake
2015-01-13T07:30:19.840Z,-5.1442,151.1205,141.57,4.7,mb,,60,1.406,0.72,us,usc000tf4a,2015-04-10T18:56:31.040Z,"117km ENE of Kimbe, Papua New Guinea",earthquake
2015-01-13T07:22:26.095Z,41.9058,-119.6261,7.2603,3.08,ml,6,121.27,0.133,0.1627,nn,nn00476861,2015-04-10T18:56:31.040Z,"67km ESE of Lakeview, Oregon",earthquake
2015-01-13T07:21:17.370Z,-34.218,-112.4832,10,4.8,mb,,172,7.569,0.84,us,usc000tf49,2015-04-10T18:56:31.040Z,"Southern East Pacific Rise",earthquake
2015-01-13T06:34:17.660Z,-18.3216,169.974,228.16,4.4,mb,,207,3.899,0.35,us,usc000timk,2015-04-10T18:56:37.040Z,"155km NNE of Isangel, Vanuatu",earthquake
2015-01-13T05:26:59.180Z,30.5992,131.432,41.14,5,mb,,75,1.236,1.04,us,usc000tf3a,2015-04-10T18:56:31.040Z,"43km ESE of Nishinoomote, Japan",earthquake
2015-01-13T05:24:46.690Z,-5.3973,146.0865,58.18,5,mb,,51,4.121,0.9,us,usc000tf3b,2015-04-10T18:56:31.040Z,"37km ESE of Madang, Papua New Guinea",earthquake
2015-01-13T05:23:57.070Z,-20.2269,-177.6839,515.14,4.2,mb,,131,4.729,0.8,us,usc000timj,2015-04-10T18:56:37.040Z,"115km ENE of Ndoi Island, Fiji",earthquake
2015-01-13T04:31:07.859Z,41.8694,-119.6372,7.6135,3.61,ml,5,221.65,0.145,0.1922,nn,nn00476837,2015-04-10T18:56:31.040Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-13T04:29:42.824Z,41.8791,-119.6235,9.3519,3.78,ml,6,143.21,0.147,0.1764,nn,nn00476835,2015-04-10T18:56:31.040Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-13T04:13:52.411Z,41.8913,-119.655,10.8169,3.27,ml,4,318.79,0.121,0.0314,nn,nn00477560,2015-01-17T05:04:30.160Z,"66km ESE of Lakeview, Oregon",earthquake
2015-01-13T04:13:52.410Z,41.8913,-119.655,10.817,3.1,ml,,318,0.121,1.38,us,usc000tf3p,2015-04-10T18:56:31.040Z,"66km ESE of Lakeview, Oregon",earthquake
2015-01-13T04:13:34.520Z,41.852,-119.6876667,0.02,3.24,ml,5,192,0.4623,0.63,uw,uw60104308,2015-01-13T22:42:55.732Z,"66km SE of Lakeview, Oregon",earthquake
2015-01-13T04:13:03.346Z,41.9015,-119.6246,8.2893,3.03,ml,6,101.92,0.136,0.2106,nn,nn00476828,2015-04-10T18:56:31.040Z,"67km ESE of Lakeview, Oregon",earthquake
2015-01-13T02:10:25.200Z,35.8755,-97.2394,6.577,3.1,ml,,70,,0.3,us,usc000tf2l,2015-04-10T18:56:31.040Z,"7km S of Langston, Oklahoma",earthquake
2015-01-13T01:01:37.430Z,17.716,148.0168,34.25,4.7,mb,,126,3.26,0.28,us,usc000tf2j,2015-04-10T18:56:31.040Z,"241km E of Pagan, Northern Mariana Islands",earthquake
2015-01-13T00:03:10.000Z,-24.9692,-12.6998,10,4.8,mb,,75,11.08,1.16,us,usc000tina,2015-04-10T18:56:37.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-01-12T23:51:35.620Z,31.4441,131.0491,55.8,4.5,mb,,128,0.513,1.3,us,usc000tf2a,2015-04-10T18:56:31.040Z,"5km WSW of Shibushi, Japan",earthquake
2015-01-12T23:44:08.060Z,13.4095,145.3702,40.09,4.3,mb,,92,0.519,0.43,us,usc000tild,2015-04-10T18:56:37.040Z,"53km ESE of Yigo Village, Guam",earthquake
2015-01-12T21:51:58.410Z,-4.3846,102.1025,49.3,4.6,mb,,168,0.851,0.72,us,usc000tezw,2015-04-10T18:56:31.040Z,"67km SSW of Bengkulu, Indonesia",earthquake
2015-01-12T21:39:16.720Z,25.0545,36.3086,10,4.2,mb,,164,4.753,1.07,us,usc000tile,2015-04-10T18:56:37.040Z,"96km W of Umm Lajj, Saudi Arabia",earthquake
2015-01-12T21:20:34.490Z,24.3916,122.7073,76.88,4.2,mb,,75,0.287,0.89,us,usc000tilb,2015-04-10T18:56:37.040Z,"30km WSW of Yonakuni, Japan",earthquake
2015-01-12T20:25:14.170Z,-5.587,133.9223,20.91,5.6,mww,,18,3.131,0.82,us,usc000tewz,2015-04-10T18:56:30.040Z,"38km WNW of Dobo, Indonesia",earthquake
2015-01-12T20:21:33.910Z,-22.0303,-178.9596,555.46,4.4,mb,,122,5.106,0.94,us,usc000til8,2015-04-10T18:56:37.040Z,"155km S of Ndoi Island, Fiji",earthquake
2015-01-12T19:31:50.660Z,4.3153,124.3363,352.26,4.6,mb,,61,4.642,0.64,us,usc000tevw,2015-04-10T18:56:30.040Z,"173km SW of Sarangani, Philippines",earthquake
2015-01-12T19:22:48.710Z,-14.3879,167.3961,194.73,4.6,mb,,68,1.069,0.59,us,usc000tevv,2015-04-10T18:56:30.040Z,"58km SSW of Sola, Vanuatu",earthquake
2015-01-12T18:54:58.000Z,54.7686,-160.524,25.7,3.1,ml,,183,,0.64,us,usc000tigl,2015-04-10T18:56:36.040Z,"62km W of Chernabura Island, Alaska",earthquake
2015-01-12T18:53:25.310Z,1.8134,126.397,56.14,4,mb,,169,1.417,0.53,us,usc000til4,2015-04-10T18:56:37.040Z,"141km ENE of Bitung, Indonesia",earthquake
2015-01-12T18:30:26.500Z,64.59,-17.8055,8.91,4.5,mb,,111,1.522,1.01,us,usc000teve,2015-04-10T18:56:30.040Z,"122km S of Akureyri, Iceland",earthquake
2015-01-12T16:58:15.240Z,-5.5186,146.939,219.73,4.4,mb,,123,3.478,0.19,us,usc000til3,2015-04-10T18:56:37.040Z,"130km ESE of Madang, Papua New Guinea",earthquake
2015-01-12T16:32:12.390Z,17.6911,147.8711,56,4.5,mb,,140,4.999,0.53,us,usc000til2,2015-04-10T18:56:37.040Z,"227km ESE of Pagan, Northern Mariana Islands",earthquake
2015-01-12T16:28:12.570Z,9.0368,125.9852,54.13,4.3,mb,,138,1.995,0.56,us,usc000til1,2015-04-10T18:56:37.040Z,"8km NNE of San Miguel, Philippines",earthquake
2015-01-12T16:23:22.000Z,54.978,-134.454,20,3,ml,,,,0.56,us,usb000tq3u,2015-04-10T18:56:26.040Z,"99km WSW of Craig, Alaska",earthquake
2015-01-12T15:06:37.950Z,0.9873,126.6258,69.63,4,mb,,138,0.771,0.73,us,usc000til0,2015-04-10T18:56:37.040Z,"85km WNW of Kota Ternate, Indonesia",earthquake
2015-01-12T12:39:09.160Z,35.8296,142.0408,36.29,4.8,mb,,93,1.552,1.18,us,usc000tet2,2015-04-10T18:56:30.040Z,"109km E of Hasaki, Japan",earthquake
2015-01-12T12:24:38.690Z,-17.4544,-178.4318,556.24,4.4,mb,,118,3.365,0.64,us,usc000tikw,2015-04-10T18:56:37.040Z,"259km ESE of Lambasa, Fiji",earthquake
2015-01-12T11:36:38.890Z,41.7482,-71.9019,5.4,3.3,mb_lg,,87,0.246,0.36,us,usc000tesx,2015-04-10T18:56:30.040Z,"0km NE of Wauregan, Connecticut",earthquake
2015-01-12T10:23:54.930Z,-21.7571,170.5475,108.94,4.7,mb,,63,3.823,0.99,us,usc000tesp,2015-04-10T18:56:30.040Z,"170km WNW of Ile Hunter, New Caledonia",earthquake
2015-01-12T09:40:22.860Z,-56.4133,-150.5956,10,4.7,mb,,164,26.746,0.56,us,usc000tiks,2015-04-10T18:56:37.040Z,"Pacific-Antarctic Ridge",earthquake
2015-01-12T08:48:37.820Z,59.417,146.9359,10,4.3,mb,,149,1.962,0.88,us,usc000tikr,2015-04-10T18:56:37.040Z,"185km W of Arman', Russia",earthquake
2015-01-12T08:18:29.740Z,-3.0148,129.2529,51.42,4.1,mb,,162,2.993,1.35,us,usc000tikp,2015-04-10T18:56:37.040Z,"51km NE of Amahai, Indonesia",earthquake
2015-01-12T08:07:33.830Z,-22.2942,171.5479,125.89,4.2,mb,,114,4.735,0.73,us,usc000tikn,2015-04-10T18:56:37.040Z,"53km WNW of Ile Hunter, New Caledonia",earthquake
2015-01-12T07:58:03.000Z,-20.508,-68.84,104.4,4.2,mb,,,,1.23,us,usc000tes2,2015-04-10T18:56:30.040Z,"139km ESE of Iquique, Chile",earthquake
2015-01-12T07:57:27.070Z,15.4767,-93.3808,75,5.5,mww,,47,0.275,1.25,us,usc000tes3,2015-04-10T18:56:30.040Z,"29km SSW of Pijijiapan, Mexico",earthquake
2015-01-12T07:38:30.110Z,-19.0338,-177.666,573.77,4.2,mb,,123,4.262,0.39,us,usc000tikm,2015-04-10T18:56:36.040Z,"209km NNE of Ndoi Island, Fiji",earthquake
2015-01-12T07:12:00.000Z,61.5954,-150.664,64.1,3.6,ml,,,,0.6,ak,ak11484695,2015-04-10T18:56:30.040Z,"37km WSW of Willow, Alaska",earthquake
2015-01-12T06:08:31.020Z,45.533,27.0418,17.8,4.2,mb,,59,0.16,1.14,us,usc000terv,2015-04-10T18:56:30.040Z,"1km SSW of Bordesti, Romania",earthquake
2015-01-12T05:41:51.910Z,-16.7859,-14.423,10,4.9,mb,,88,23.68,0.71,us,usc000tert,2015-04-10T18:56:30.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-01-12T05:12:44.300Z,-40.5309,176.3026,40.71,4.8,mb,,168,0.154,0.76,us,usc000terr,2015-04-10T18:56:30.040Z,"41km N of Castlepoint, New Zealand",earthquake
2015-01-12T05:04:44.410Z,46.8569,144.7645,383.05,4.1,mb,,133,1.377,0.78,us,usc000tikg,2015-04-10T18:56:36.040Z,"153km E of Korsakov, Russia",earthquake
2015-01-12T04:59:23.180Z,26.0954,126.6099,80.58,4.5,mb,,45,1.662,1.15,us,usc000tikb,2015-04-10T18:56:36.040Z,"106km W of Itoman, Japan",earthquake
2015-01-12T04:44:54.000Z,62.3235,-151.3602,86.4,3,ml,,,,0.53,ak,ak11484657,2015-04-10T18:56:30.040Z,"64km W of Talkeetna, Alaska",earthquake
2015-01-12T04:41:00.900Z,17.8645,-68.3424,89,3.4,Md,12,334.8,1.18218291,0.34,pr,pr15012000,2015-04-10T18:56:30.040Z,"63km SSE of Boca de Yuma, Dominican Republic",earthquake
2015-01-12T04:07:23.860Z,-3.653,141.4422,33.18,4.5,mb,,110,1.349,1.33,us,usc000tikd,2015-04-10T18:56:36.040Z,"109km S of Vanimo, Papua New Guinea",earthquake
2015-01-12T04:02:48.860Z,7.3748,-83.4149,16.07,4.4,mwr,,176,2.699,1.44,us,usc000tik8,2015-04-10T18:56:36.040Z,"94km SW of Punta de Burica, Panama",earthquake
2015-01-12T03:49:14.400Z,20.3255,-87.4319,15.43,4,mb,,99,0.798,1.3,us,usc000tf05,2015-04-10T18:56:31.040Z,"12km NNE of Tulum, Mexico",earthquake
2015-01-12T03:45:55.270Z,12.8112,-88.1151,81.04,4.6,mb,,85,1.045,1.48,us,usc000tera,2015-04-10T18:56:30.040Z,"43km S of Intipuca, El Salvador",earthquake
2015-01-12T03:44:23.030Z,-6.3634,147.2192,51.43,4.6,mb,,49,3.022,0.99,us,usc000terb,2015-04-10T18:56:30.040Z,"47km NNE of Lae, Papua New Guinea",earthquake
2015-01-12T03:04:20.330Z,-16.8504,-14.3672,10,5,mb,,58,8.321,0.97,us,usc000ter7,2015-04-10T18:56:30.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-01-12T03:00:14.660Z,16.339,-97.9273,7.35,4.5,mb,,146,0.199,1.19,us,usc000ter5,2015-04-10T18:56:30.040Z,"2km NNE of San Andres Huaxpaltepec, Mexico",earthquake
2015-01-12T01:45:45.660Z,-0.864,100.1141,104.07,4.3,mb,,170,1.501,0.73,us,usc000tikf,2015-04-10T18:56:36.040Z,"25km SSW of Pauhambar, Indonesia",earthquake
2015-01-12T01:16:28.660Z,1.6684,96.7411,29.47,4.4,mb,,204,0.909,0.77,us,usc000tik7,2015-04-10T18:56:36.040Z,"98km SSE of Sinabang, Indonesia",earthquake
2015-01-12T01:04:18.640Z,25.0255,126.5772,39.59,4.7,mb,,87,3.289,0.89,us,usc000teqv,2015-04-10T18:56:30.040Z,"133km E of Hirara, Japan",earthquake
2015-01-12T00:59:17.700Z,16.223,-98.053,5.6,4.9,mb,,,,1.73,us,usc000teqr,2015-04-10T18:56:30.040Z,"11km SSW of Santiago Pinotepa Nacional, Mexico",earthquake
2015-01-12T00:51:50.630Z,-32.8664,-179.167,165.43,4.3,mb,,129,5.121,0.94,us,usc000tik6,2015-04-10T18:56:36.040Z,"160km S of L'Esperance Rock, New Zealand",earthquake
2015-01-12T00:43:09.470Z,46.2468,149.3083,149.6,4.6,mb,,177,5.202,0.52,us,usc000tikk,2015-04-10T18:56:36.040Z,"158km NE of Kuril'sk, Russia",earthquake
2015-01-12T00:41:16.900Z,-21.2966,-67.9662,175.27,4,mb,,64,1.287,0.8,us,usc000teqg,2015-04-10T18:56:29.040Z,"150km SW of Uyuni, Bolivia",earthquake
2015-01-12T00:37:14.110Z,-20.7578,-178.132,518.48,4.2,mb,,121,4.687,0.67,us,usc000tik9,2015-04-10T18:56:36.040Z,"60km ESE of Ndoi Island, Fiji",earthquake
2015-01-12T00:22:44.120Z,64.4533,-17.8284,8.19,4.5,mb,,91,1.537,1.28,us,usc000teqf,2015-04-10T18:56:29.040Z,"128km W of Hofn, Iceland",earthquake
2015-01-12T00:19:57.090Z,-20.0409,66.3304,10,5,mb,,50,9.982,1.37,us,usc000teqp,2015-04-10T18:56:30.040Z,"Mauritius - Reunion region",earthquake
2015-01-12T00:18:04.690Z,64.4568,-17.5386,6.95,4.7,mb,,109,1.659,1.21,us,usc000tilg,2015-04-10T18:56:37.040Z,"114km WNW of Hofn, Iceland",earthquake
2015-01-11T23:51:14.920Z,2.0515,126.0761,61.28,4.6,mb,,99,1.811,0.84,us,usc000tibt,2015-04-10T18:56:36.040Z,"119km NE of Bitung, Indonesia",earthquake
2015-01-11T23:31:36.000Z,53.0214,-162.0661,14.1,3.1,ml,,251,,0.49,us,usc000tiha,2015-04-10T18:56:36.040Z,"222km SSE of False Pass, Alaska",earthquake
2015-01-11T23:30:18.210Z,-56.6353,-150.35,10,4.6,mb,,148,26.587,0.71,us,usc000tibs,2015-04-10T18:56:36.040Z,"Pacific-Antarctic Ridge",earthquake
2015-01-11T23:21:54.640Z,4.5282,124.6428,284.66,4,mb,,145,4.617,0.72,us,usc000tic3,2015-04-10T18:56:36.040Z,"132km SW of Sarangani, Philippines",earthquake
2015-01-11T23:16:31.400Z,43.7476,148.5383,55.23,4.4,mb,,150,4.31,1.3,us,usc000tibr,2015-04-10T18:56:36.040Z,"146km E of Shikotan, Russia",earthquake
2015-01-11T21:57:13.890Z,87.092,47.3632,14.93,4,mb,,130,8.932,0.54,us,usc000tibv,2015-04-10T18:56:36.040Z,"North of Franz Josef Land",earthquake
2015-01-11T21:39:37.000Z,-16.03,-74.14,41,4.9,mb,,,,0.81,us,usc000tens,2015-04-10T18:56:29.040Z,"83km SE of Acari, Peru",earthquake
2015-01-11T21:23:21.910Z,-20.0626,66.5952,10,4.6,mb,,156,46.038,0.6,us,usc000tibn,2015-04-10T18:56:36.040Z,"Mauritius - Reunion region",earthquake
2015-01-11T21:06:19.860Z,43.8281,-105.2608,0,3.3,ml,,51,0.931,0.16,us,usc000tenl,2015-04-10T18:56:29.040Z,"Wyoming",mining explosion
2015-01-11T20:55:33.800Z,36.2717,70.8293,106.01,4.5,mb,,82,0.876,1.34,us,usc000tenk,2015-04-10T18:56:29.040Z,"27km N of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-01-11T20:34:32.840Z,77.326,7.9156,10,5.4,mb,,80,1.802,1.24,us,usc000tenj,2015-04-10T18:56:29.040Z,"207km WSW of Longyearbyen, Svalbard and Jan Mayen",earthquake
2015-01-11T20:16:59.990Z,-17.158,-14.0868,10,4.7,mb,,148,24.128,0.52,us,usc000tenh,2015-04-10T18:56:29.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-01-11T20:05:58.470Z,37.5055,72.1612,188.12,4.2,mb,,131,1.319,0.42,us,usc000teng,2015-04-10T18:56:29.040Z,"40km NE of Roshtqal'a, Tajikistan",earthquake
2015-01-11T19:56:02.950Z,43.6254,-105.2768,0,3.2,ml,,76,1.025,0.8,us,usc000tene,2015-04-10T18:56:29.040Z,"20km SE of Wright, Wyoming",mining explosion
2015-01-11T19:31:39.950Z,18.1473,-62.8435,49.37,3.8,ml,,219,0.664,0.57,us,usc000ttrs,2015-04-10T18:56:37.040Z,"21km ESE of Stoney Ground, Anguilla",earthquake
2015-01-11T19:27:03.000Z,68.0075,-152.5523,8.7,3.9,ml,,,,0.56,ak,ak11484427,2015-04-10T18:56:29.040Z,"37km WSW of Anaktuvuk Pass, Alaska",earthquake
2015-01-11T19:05:22.130Z,43.7995,-105.2439,0,3.2,ml,,70,0.929,0.71,us,usc000tena,2015-04-10T18:56:29.040Z,"Wyoming",mining explosion
2015-01-11T18:52:31.000Z,52.3114,-162.8666,7.3,3.5,mb,,259,,0.33,us,usc000tep3,2015-04-10T18:56:29.040Z,"280km SE of Akutan, Alaska",earthquake
